paper.id,meta.analysis.paper,meta.analysis.id,meta.analysis.year,response.variable,study,study.id,study.id.cumulative,study.year,id.effect.within.study,eff.size.measure,eff.size,var.eff.size,weighted.eff.size,weight
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,19,log.ratio,-0.5061,0.0024,-210.875,416.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,20,log.ratio,-0.2942,0.0036,-81.72222222,277.7777778
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,21,log.ratio,0.495,0.0153,32.35294118,65.35947712
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,22,log.ratio,-0.0361,0.0002,-180.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,23,log.ratio,0.0796,0.0003,265.3333333,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,24,log.ratio,-0.4013,0.0004,-1003.25,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,25,log.ratio,-0.1066,0.0005,-213.2,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,26,log.ratio,0.0781,0.0006,130.1666667,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,27,log.ratio,-0.1005,0.0008,-125.625,1250
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,28,log.ratio,0.3604,0.0011,327.6363636,909.0909091
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,29,log.ratio,0.598,0.0013,460,769.2307692
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,30,log.ratio,0.2016,0.0019,106.1052632,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,31,log.ratio,0.3041,0.0023,132.2173913,434.7826087
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,32,log.ratio,0.1388,0.0024,57.83333333,416.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,33,log.ratio,-0.0303,0.0002,-151.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,34,log.ratio,0.0795,0.0003,265,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,35,log.ratio,0.1238,0.0004,309.5,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,36,log.ratio,-0.1647,0.0005,-329.4,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,37,log.ratio,-0.126,0.0006,-210,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,38,log.ratio,-0.1433,0.0024,-59.70833333,416.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,39,log.ratio,0.2314,0.0002,1157,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,40,log.ratio,1.0448,0.0003,3482.666667,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,41,log.ratio,0.1238,0.0004,309.5,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,42,log.ratio,0.3527,0.0005,705.4,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,43,log.ratio,0.2314,0.0004,578.5,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,44,log.ratio,0.3525,0.0005,705,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,45,log.ratio,0.0918,0.0004,229.5,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,46,log.ratio,0.2076,0.0005,415.2,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,47,log.ratio,-0.0512,0.0004,-128,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen 2013,56,17076,2013,48,log.ratio,0.8436,0.0005,1687.2,2000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,1,log.ratio,0.0423,0.0015,28.2,666.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,2,log.ratio,0.2828,0.0017,166.3529412,588.2352941
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,3,log.ratio,0.1952,0.0027,72.2962963,370.3703704
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,4,log.ratio,0.1213,0.003,40.43333333,333.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,5,log.ratio,0.0382,0.0034,11.23529412,294.1176471
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,6,log.ratio,0.1465,0.0035,41.85714286,285.7142857
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,7,log.ratio,0.0268,0.0038,7.052631579,263.1578947
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,8,log.ratio,0.0877,0.0043,20.39534884,232.5581395
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,9,log.ratio,0.2308,0.0044,52.45454545,227.2727273
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,10,log.ratio,0.6319,0.0045,140.4222222,222.2222222
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,11,log.ratio,0.1025,0.0047,21.80851064,212.7659574
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,12,log.ratio,0.1216,0.0049,24.81632653,204.0816327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,13,log.ratio,0.4679,0.005,93.58,200
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,14,log.ratio,0.9583,0.0052,184.2884615,192.3076923
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,15,log.ratio,0.1156,0.0054,21.40740741,185.1851852
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,16,log.ratio,0.0469,0.0123,3.81300813,81.30081301
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,17,log.ratio,0.1636,0.0035,46.74285714,285.7142857
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,18,log.ratio,0.2114,0.0044,48.04545455,227.2727273
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,19,log.ratio,0.7157,0.0045,159.0444444,222.2222222
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,20,log.ratio,0.9666,0.0047,205.6595745,212.7659574
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,21,log.ratio,0.8572,0.0049,174.9387755,204.0816327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,22,log.ratio,0.7566,0.0052,145.5,192.3076923
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,23,log.ratio,0.9122,0.0036,253.3888889,277.7777778
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Chen and Yang 2013,57,17077,2013,24,log.ratio,1.011,0.0045,224.6666667,222.2222222
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,1,log.ratio,0.9436,0.0245,38.51428571,40.81632653
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,2,log.ratio,0.9182,0.042,21.86190476,23.80952381
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,3,log.ratio,1.031,0.0474,21.75105485,21.09704641
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,4,log.ratio,-0.0356,0.0518,-0.687258687,19.30501931
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,5,log.ratio,-0.0495,0.0576,-0.859375,17.36111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,6,log.ratio,0.6757,0.0631,10.70839937,15.84786054
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,7,log.ratio,0.2354,0.0722,3.260387812,13.85041551
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,8,log.ratio,0.884,0.0938,9.424307036,10.66098081
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,9,log.ratio,0.9555,0.1275,7.494117647,7.843137255
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,10,log.ratio,0.8634,0.1544,5.591968912,6.476683938
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,11,log.ratio,0.0831,0.211,0.393838863,4.739336493
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,12,log.ratio,0.9422,0.2392,3.938963211,4.180602007
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,13,log.ratio,0.3651,0.3076,1.186931079,3.250975293
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,14,log.ratio,0.3027,0.4125,0.733818182,2.424242424
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,15,log.ratio,0.6931,0.4648,1.491179002,2.151462995
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,16,log.ratio,0.6626,0.7467,0.8873711,1.339225927
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,17,log.ratio,0.2826,0.0576,4.90625,17.36111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,18,log.ratio,0.0146,0.1548,0.094315245,6.45994832
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,19,log.ratio,-0.2292,0.3204,-0.715355805,3.121098627
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,20,log.ratio,0.6234,0.4347,1.434092478,2.300437083
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,21,log.ratio,0.9702,0.5002,1.93962415,1.99920032
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,22,log.ratio,0.8869,0.7897,1.123084716,1.26630366
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,23,log.ratio,0.9361,0.1549,6.043253712,6.455777921
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,24,log.ratio,0.9261,0.3206,2.888646288,3.119151591
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,25,log.ratio,0.6992,0.9078,0.770213703,1.101564221
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,26,log.ratio,1.0986,0.9137,1.202364014,1.094451133
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,27,log.ratio,1.0719,0.9244,1.15956296,1.081782778
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Dou et al 2013,58,17078,2013,28,log.ratio,0.1147,3.8155,0.030061591,0.262088848
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,1,log.ratio,1.3805,0.0283,48.78091873,35.33568905
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,2,log.ratio,0.8695,0.1433,6.067690161,6.978367062
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,3,log.ratio,1.1402,0.1643,6.93974437,6.086427267
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,4,log.ratio,1.5243,0.2077,7.338950409,4.814636495
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,5,log.ratio,0.3038,0.212,1.433018868,4.716981132
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,6,log.ratio,0.2823,0.2707,1.042851866,3.694126339
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,7,log.ratio,1.4893,0.3234,4.605132962,3.092145949
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,8,log.ratio,0.5077,0.4534,1.1197618,2.205558006
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,9,log.ratio,0.5739,0.5084,1.128835563,1.966955153
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,10,log.ratio,1.0033,0.2209,4.541874151,4.526935265
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,11,log.ratio,0.2177,0.3266,0.666564605,3.061849357
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Du et al 2013,59,17079,2013,12,log.ratio,0.2501,0.3486,0.717441193,2.868617326
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,1,log.ratio,0.136,0.0002,680,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,2,log.ratio,0.1039,0.0003,346.3333333,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,3,log.ratio,0.0183,0.0008,22.875,1250
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,4,log.ratio,0.0064,0.0009,7.111111111,1111.111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,5,log.ratio,0.0987,0.0018,54.83333333,555.5555556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,6,log.ratio,0.026,0.0019,13.68421053,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,7,log.ratio,0.0163,0.0022,7.409090909,454.5454545
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,8,log.ratio,0.2187,0.0023,95.08695652,434.7826087
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,9,log.ratio,0.0172,0.0025,6.88,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,10,log.ratio,0.0526,0.0026,20.23076923,384.6153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,11,log.ratio,0.0245,0.0027,9.074074074,370.3703704
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,12,log.ratio,0.0741,0.0029,25.55172414,344.8275862
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,13,log.ratio,0.0303,0.003,10.1,333.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,14,log.ratio,0.0328,0.0034,9.647058824,294.1176471
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,15,log.ratio,0.0783,0.0037,21.16216216,270.2702703
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,16,log.ratio,0.2066,0.0039,52.97435897,256.4102564
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,17,log.ratio,0.0153,0.0058,2.637931034,172.4137931
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,18,log.ratio,0.3318,0.0061,54.39344262,163.9344262
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,19,log.ratio,0.1996,0.0063,31.68253968,158.7301587
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,20,log.ratio,0.2423,0.0067,36.1641791,149.2537313
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,21,log.ratio,0.2552,0.0069,36.98550725,144.9275362
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,22,log.ratio,0.3515,0.0072,48.81944444,138.8888889
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,23,log.ratio,0.3062,0.0075,40.82666667,133.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,24,log.ratio,0.1047,0.0079,13.25316456,126.5822785
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,25,log.ratio,0.1895,0.0081,23.39506173,123.4567901
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,26,log.ratio,0.1204,0.0087,13.83908046,114.9425287
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,27,log.ratio,0.206,0.0091,22.63736264,109.8901099
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,28,log.ratio,0.3171,0.0098,32.35714286,102.0408163
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,29,log.ratio,0.0732,0.0104,7.038461538,96.15384615
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,30,log.ratio,0.1469,0.0106,13.85849057,94.33962264
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,31,log.ratio,0.1769,0.0107,16.53271028,93.45794393
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,32,log.ratio,0.1592,0.0116,13.72413793,86.20689655
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,33,log.ratio,0.1047,0.0124,8.443548387,80.64516129
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,34,log.ratio,0.2506,0.0133,18.84210526,75.18796992
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,35,log.ratio,0.2141,0.0173,12.37572254,57.80346821
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,36,log.ratio,0.1335,0.0186,7.177419355,53.76344086
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,37,log.ratio,0.0725,0.02,3.625,50
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,38,log.ratio,0.1539,0.0213,7.225352113,46.94835681
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,39,log.ratio,0.2137,0.0216,9.893518519,46.2962963
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,40,log.ratio,0.1066,0.0221,4.823529412,45.24886878
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,41,log.ratio,0.1694,0.0248,6.830645161,40.32258065
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,42,log.ratio,0.0953,0.0252,3.781746032,39.68253968
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,43,log.ratio,0.0606,0.0278,2.179856115,35.97122302
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,44,log.ratio,0.1596,0.0324,4.925925926,30.86419753
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,45,log.ratio,0.3062,0.0347,8.824207493,28.8184438
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,46,log.ratio,0.2231,0.0359,6.21448468,27.8551532
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,47,log.ratio,0.2076,0.0361,5.750692521,27.70083102
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,48,log.ratio,0.1648,0.0413,3.99031477,24.21307506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,49,log.ratio,0.2978,0.0526,5.661596958,19.01140684
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,50,log.ratio,0.2466,0.0538,4.583643123,18.58736059
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,51,log.ratio,0.072,0.0636,1.132075472,15.72327044
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,52,log.ratio,0.1352,0.0687,1.96797671,14.55604076
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,53,log.ratio,0.1064,0.0866,1.228637413,11.54734411
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,54,log.ratio,0.4212,0.0904,4.659292035,11.0619469
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,55,log.ratio,0.1542,0.1154,1.336221837,8.665511265
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,56,log.ratio,0.2877,0.1534,1.875488918,6.518904824
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,57,log.ratio,0.2037,0.0002,1018.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,58,log.ratio,0.0106,0.0009,11.77777778,1111.111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,59,log.ratio,0.0708,0.0019,37.26315789,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,60,log.ratio,0.0348,0.0025,13.92,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,61,log.ratio,0.0893,0.0026,34.34615385,384.6153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,62,log.ratio,0.0473,0.0079,5.987341772,126.5822785
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,63,log.ratio,0.1658,0.0134,12.37313433,74.62686567
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,64,log.ratio,0.123,0.0224,5.491071429,44.64285714
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,65,log.ratio,0.1696,0.0873,1.942726231,11.45475372
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gao et al 2013b,60,17080,2013,66,log.ratio,0.0664,0.0877,0.757126568,11.40250855
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,1,log.ratio,0.09,0.0016,56.25,625
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,2,log.ratio,0.0756,0.0018,42,555.5555556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,3,log.ratio,0.0756,0.0024,31.5,416.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,4,log.ratio,0.6447,0.0038,169.6578947,263.1578947
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,5,log.ratio,0.5011,0.0049,102.2653061,204.0816327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,6,log.ratio,0.6265,0.0079,79.30379747,126.5822785
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,7,log.ratio,0.7288,0.0102,71.45098039,98.03921569
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Gong et al 2013a,61,17081,2013,8,log.ratio,0.1399,0.0112,12.49107143,89.28571429
